account_id,month,base_prob,residual_corrected_prob,baseline_pd_threshold,inflated_review_queue,arbc_review_queue,default_next_3m,balance,utilization,payment_to_balance_ratio,bureau_stress_score
8963,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2357.76,0.1828,0.357,0.0753
8964,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3818.01,0.287,0.2066,0.0565
8965,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,14991.74,1.2464,0.1523,0.5941
8966,2025-12,0.9330091842247432,0.9330091842247432,True,True,True,1,766.88,0.8207,0.1524,0.3302
8967,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,13691.37,0.886,0.2079,0.5809
8968,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,4344.93,0.8424,0.1668,0.5356
8969,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,42374.62,0.7088,0.2974,0.6385
8970,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,11277.28,0.6521,0.2672,0.7516
8971,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,10209.89,0.511,0.2114,0.3225
8972,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,11965.0,1.0247,0.2588,0.6097
8973,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,5891.97,0.1573,0.4148,0.1583
8974,2025-12,0.103954802259887,0.103954802259887,True,True,True,0,791.06,0.7252,0.1995,0.3502
8975,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,1261.01,0.177,0.1764,0.1683
8976,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,4868.6,0.8426,0.2224,0.4587
8977,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,5129.49,1.2975,0.1337,0.9817
8978,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,3537.84,0.1599,0.3303,0.0817
8979,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9853.42,0.8076,0.2173,0.3212
8980,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,13645.94,0.7441,0.2415,0.4135
8981,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3873.65,0.3254,0.3193,0.6286
8982,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7595.35,0.5583,0.308,0.2011
8983,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5008.33,0.5047,0.2453,0.1729
8984,2025-12,0.0008459827902929,0.0008459827902929,False,True,False,0,19233.19,0.8463,0.2015,0.7788
8985,2025-12,0.9393939393939394,0.9393939393939394,True,True,True,1,2004.01,0.465,0.2344,0.2899
8986,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,17285.31,0.9211,0.1864,0.724
8987,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5209.74,0.5669,0.3089,0.3627
8988,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,4450.13,0.4011,0.2549,0.1998
8989,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,549.13,0.3115,0.2838,0.3568
8990,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2780.84,0.3971,0.3177,0.6445
8991,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,7716.47,0.2921,0.2804,0.1693
8992,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,8990.5,1.1709,0.1494,0.616
8993,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2719.61,0.6199,0.2066,0.1695
8994,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3839.41,0.3962,0.3044,0.5068
8995,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,4447.28,0.974,0.2127,0.775
8996,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,15560.99,0.7488,0.2172,0.4051
8997,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,3207.27,0.1879,0.4197,0.2261
8998,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4851.61,0.2273,0.3107,0.1707
8999,2025-12,0.943524096385542,0.943524096385542,True,True,True,1,5511.69,0.4195,0.2541,0.1659
9000,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,14953.73,0.9135,0.2208,0.6212
9001,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,9895.38,0.3102,0.3579,0.1303
9002,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3143.55,0.3819,0.2911,0.1039
9003,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5143.67,0.4811,0.2422,0.1836
9004,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2614.65,1.1615,0.1078,0.571
9005,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2784.49,0.6537,0.2335,0.2459
9006,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,18962.49,0.4559,0.295,0.2424
9007,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,7461.99,0.9986,0.1745,1.0475
9008,2025-12,0.0847769996314043,0.0847769996314043,True,True,True,0,14011.27,0.6259,0.2754,0.2606
9009,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10335.48,0.6741,0.3246,0.2758
9010,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2956.83,0.6489,0.2796,0.2961
9011,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,8469.29,1.1617,0.1756,0.5958
9012,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,1814.66,0.3505,0.2041,0.1454
9013,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,18736.38,0.489,0.2407,0.2863
9014,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3074.2,0.4088,0.2835,0.5459
9015,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,6395.72,0.2855,0.2534,0.3403
9016,2025-12,0.0636215334420881,0.0636215334420881,True,True,True,0,10319.37,0.5876,0.2442,0.3792
9017,2025-12,0.0847769996314043,0.0847769996314043,True,True,True,0,12239.15,0.5954,0.2331,0.2542
9018,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,7515.08,0.6193,0.308,0.9148
9019,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,7083.43,0.9097,0.2424,0.6564
9020,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5280.58,0.3282,0.2738,0.1968
9021,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5368.12,0.745,0.2451,0.5174
9022,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,13469.59,0.636,0.3205,0.4307
9023,2025-12,0.943524096385542,0.943524096385542,True,True,True,1,2820.26,0.4729,0.252,0.2529
9024,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8098.12,0.4309,0.2624,0.2393
9025,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4991.43,0.6026,0.2653,0.3315
9026,2025-12,0.0847769996314043,0.0847769996314043,True,True,True,0,14516.76,1.0641,0.1673,0.6109
9027,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,17363.57,0.5091,0.2174,0.3616
9028,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,8406.88,0.4207,0.2259,0.3855
9029,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,6290.72,0.8837,0.2052,0.6593
9030,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2953.52,0.6686,0.2825,0.3065
9031,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2881.96,0.3855,0.1564,0.48
9032,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,7209.61,0.4713,0.2609,0.3723
9033,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,1327.07,0.6317,0.1566,0.4574
9034,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,1341.03,0.0799,0.3399,0.1104
9035,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5612.16,0.2614,0.2216,0.121
9036,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3774.47,0.6182,0.2238,0.3907
9037,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,7492.95,0.1466,0.2636,0.177
9038,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7298.76,0.7402,0.2315,0.2353
9039,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,4512.47,0.7376,0.1425,0.885
9040,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,4138.26,0.8133,0.1722,0.5535
9041,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,5063.11,0.6591,0.2238,0.343
9042,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,4094.66,0.7219,0.1691,0.6357
9043,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4851.73,0.348,0.2679,0.2178
9044,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8945.43,0.576,0.244,0.3419
9045,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,6436.62,0.8162,0.1846,0.4799
9046,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,4031.65,0.6017,0.2594,0.4306
9047,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5116.87,0.4574,0.2315,0.259
9048,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,6008.68,0.6552,0.2101,0.3425
9049,2025-12,0.943524096385542,0.943524096385542,True,True,True,1,8920.07,0.8808,0.1299,0.5903
9050,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2962.4,0.3909,0.2596,0.0622
9051,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3276.12,0.5818,0.2198,0.3594
9052,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10336.52,0.6804,0.3089,0.4188
9053,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,3699.21,0.2395,0.319,0.1156
9054,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10528.4,0.4393,0.246,0.1603
9055,2025-12,0.0008459827902929,0.0008459827902929,False,True,False,0,24000.69,0.7625,0.1597,0.5578
9056,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,11795.44,0.4783,0.2369,0.3917
9057,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,17671.51,0.6515,0.3214,0.2814
9058,2025-12,0.0008459827902929,0.0008459827902929,False,True,False,0,16001.96,0.9454,0.1495,0.6216
9059,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,979.9,0.6224,0.3094,0.2661
9060,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,21290.78,0.7406,0.3368,0.4413
9061,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,30922.28,0.6303,0.268,0.6335
9062,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,4260.85,0.2239,0.2522,0.1421
9063,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6000.49,0.62,0.2544,0.2823
9064,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,1917.53,0.1756,0.3096,0.0008
9065,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3481.1,0.5023,0.2285,0.2566
9066,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6714.58,0.5195,0.3317,0.1119
9067,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2501.69,0.3893,0.2797,0.2077
9068,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,18027.23,0.7096,0.2799,0.4207
9069,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,14890.3,0.5727,0.2168,0.2867
9070,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,5559.42,0.8027,0.1572,0.8389
9071,2025-12,0.088055797733217,0.088055797733217,True,True,True,0,9048.07,0.7645,0.2464,0.4722
9072,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3517.15,0.4324,0.1901,0.1317
9073,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,21190.64,0.6198,0.2112,0.1644
9074,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5424.37,0.7359,0.2438,0.4618
9075,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9648.97,0.443,0.2785,0.2898
9076,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,4171.35,0.6856,0.157,0.4224
9077,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7475.88,0.7347,0.2895,0.5093
9078,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,14995.09,0.8682,0.2372,0.4993
9079,2025-12,0.103954802259887,0.103954802259887,True,True,True,0,1158.73,0.7105,0.1776,0.517
9080,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,7733.02,0.6665,0.259,0.5127
9081,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5040.8,0.4597,0.3261,0.3194
9082,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,1327.83,0.7369,0.1977,0.337
9083,2025-12,0.9330091842247432,0.9330091842247432,True,True,True,1,520.73,0.7689,0.2535,0.8497
9084,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,11144.84,0.7051,0.2569,0.4786
9085,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1066.81,0.5411,0.2126,0.231
9086,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2161.42,0.5557,0.1772,0.3949
9087,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5507.6,0.4914,0.2936,0.3979
9088,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3952.06,0.4084,0.2162,0.1306
9089,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3481.94,0.323,0.2524,0.2834
9090,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4354.96,0.3266,0.3274,0.3023
9091,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,40056.93,0.9649,0.2011,0.5159
9092,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6582.84,0.5522,0.1794,0.2274
9093,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1686.41,0.9849,0.2006,0.5579
9094,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,4207.64,0.7585,0.1209,0.6024
9095,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5066.63,0.4021,0.2988,0.2746
9096,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,573.02,0.1106,0.1995,0.1839
9097,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5419.61,0.6099,0.2448,0.3785
9098,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,7137.26,0.698,0.326,0.4596
9099,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9027.14,0.5252,0.2509,0.2989
9100,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,17040.15,0.7466,0.1857,0.452
9101,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5171.83,0.5917,0.2802,0.2423
9102,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5631.91,0.6388,0.2558,0.412
9103,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,14919.93,0.5537,0.2778,0.2444
9104,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8828.1,0.3506,0.2668,0.2207
9105,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,15775.76,0.6958,0.2797,0.3971
9106,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9759.46,0.721,0.1967,0.4061
9107,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3159.92,0.4211,0.3102,0.2168
9108,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3513.31,0.3542,0.3335,0.1626
9109,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4242.29,0.4674,0.2376,0.3077
9110,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3256.1,0.38,0.1859,0.0861
9111,2025-12,0.0636215334420881,0.0636215334420881,True,True,True,0,25811.56,0.4714,0.2459,0.3741
9112,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3411.76,0.6708,0.2173,0.3269
9113,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7251.64,0.3708,0.2775,0.2966
9114,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4840.68,0.4925,0.261,0.2887
9115,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4912.12,0.5998,0.224,0.2755
9116,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,38691.29,0.9317,0.2077,0.5142
9117,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3453.44,0.9249,0.1861,0.8888
9118,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5181.71,0.5433,0.222,0.1772
9119,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5231.28,0.2749,0.2595,0.2777
9120,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,787.08,0.0199,0.2755,0.2047
9121,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4177.92,0.4251,0.259,0.268
9122,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,18778.51,0.4343,0.2398,0.2934
9123,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,17818.33,0.3503,0.3059,0.1255
9124,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2547.77,0.4367,0.1955,0.2943
9125,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,17473.55,0.7508,0.2567,0.4623
9126,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,6801.51,0.2805,0.3666,0.3311
9127,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,1902.17,0.2608,0.2487,0.1579
9128,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6563.88,0.3108,0.2553,0.3183
9129,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,17275.39,0.8598,0.274,0.5426
9130,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4045.77,0.4963,0.2247,0.2285
9131,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3916.43,0.8615,0.1558,0.6374
9132,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3978.21,0.2849,0.225,0.194
9133,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4016.39,0.5083,0.3206,0.2289
9134,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2515.59,0.1447,0.2885,0.0122
9135,2025-12,0.103954802259887,0.103954802259887,True,True,True,0,3752.55,0.9726,0.1737,0.513
9136,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10224.48,0.5616,0.3306,0.5276
9137,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,5830.6,0.6486,0.1808,0.5422
9138,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7577.16,0.2847,0.2714,0.2844
9139,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,3817.49,0.7334,0.1545,0.6631
9140,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1535.47,0.863,0.1854,0.4128
9141,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5585.38,0.42,0.2442,0.3255
9142,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,24154.62,0.7321,0.277,0.4058
9143,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4415.5,0.6879,0.2924,0.3109
9144,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,21883.65,0.7858,0.2188,0.4544
9145,2025-12,0.103954802259887,0.103954802259887,True,True,True,0,5455.84,0.9689,0.2393,0.9173
9146,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,16513.84,0.7592,0.233,0.5404
9147,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,8318.11,1.1699,0.2435,1.119
9148,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5344.33,0.7945,0.2147,0.4222
9149,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2839.96,0.4707,0.2635,0.1211
9150,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1655.21,0.5406,0.1367,0.3587
9151,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4028.51,0.5574,0.2482,0.278
9152,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,7554.58,0.4758,0.3075,0.1473
9153,2025-12,0.0847769996314043,0.0847769996314043,True,True,True,0,5489.68,0.6062,0.2424,0.3273
9154,2025-12,0.0636215334420881,0.0636215334420881,True,True,True,0,8225.17,0.4243,0.3182,0.2462
9155,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,16278.45,1.1499,0.2089,0.5135
9156,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,6354.73,0.3641,0.2604,0.319
9157,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,1122.55,0.1774,0.2617,0.0997
9158,2025-12,0.9330091842247432,0.9330091842247432,True,True,True,1,2655.2,1.1048,0.1399,0.6275
9159,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,6008.98,0.5488,0.2155,0.1818
9160,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,8079.95,0.6455,0.2391,0.3864
9161,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2970.69,0.4239,0.2603,0.2799
9162,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,9434.75,0.2972,0.4162,0.1229
9163,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7846.13,0.5066,0.2037,0.5507
9164,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7127.31,0.2835,0.2763,0.3284
9165,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5251.91,0.7021,0.2646,0.4277
9166,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,4369.72,1.1027,0.1275,0.6685
9167,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,13913.95,0.9012,0.1461,0.8972
9168,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3641.31,0.8196,0.212,0.516
9169,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2660.45,0.4585,0.2338,0.331
9170,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,8066.87,0.6798,0.2408,0.4682
9171,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,6307.85,1.3449,0.2187,0.7881
9172,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2587.05,0.2548,0.2859,0.1837
9173,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3005.77,0.912,0.166,0.413
9174,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2990.44,1.0653,0.0925,0.9386
9175,2025-12,0.0008459827902929,0.0008459827902929,False,True,False,0,49096.19,0.9017,0.1577,0.5423
9176,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,12139.14,0.4238,0.2959,0.3359
9177,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2941.65,0.4648,0.2131,0.258
9178,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4116.85,0.316,0.3659,0.3284
9179,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,13890.38,0.7706,0.2155,0.4761
9180,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2387.93,0.4946,0.1916,0.2046
9181,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,97.9,0.1696,0.287,0.204
9182,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2719.51,0.5527,0.248,0.3322
9183,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4474.92,0.6216,0.3081,0.322
9184,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,15816.44,0.6298,0.2445,0.3653
9185,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8437.16,0.5542,0.2535,0.2291
9186,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,9658.37,0.3428,0.2892,0.1476
9187,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8586.64,0.5556,0.2695,0.4086
9188,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7177.13,0.5859,0.2461,0.4177
9189,2025-12,0.9393939393939394,0.9393939393939394,True,True,True,1,1800.67,0.4632,0.1973,0.1687
9190,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10653.14,0.5453,0.2394,0.318
9191,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8183.75,0.5883,0.2552,0.3738
9192,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,985.07,0.651,0.2561,0.2103
9193,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9120.04,0.6444,0.2386,0.2561
9194,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,10670.76,0.6881,0.2116,0.6049
9195,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,12932.46,0.6205,0.1823,0.7108
9196,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,5557.43,0.6096,0.1153,0.4153
9197,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8000.37,0.5089,0.3263,0.2943
9198,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2883.7,0.4414,0.2611,0.3113
9199,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,7351.28,0.6572,0.2213,0.3501
9200,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5294.2,0.2747,0.3132,0.0909
9201,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,870.62,0.5229,0.2579,0.3457
9202,2025-12,0.943524096385542,0.943524096385542,True,True,True,1,8573.82,0.7749,0.1214,0.4771
9203,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,5474.67,0.8356,0.2292,0.5848
9204,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5667.59,0.7073,0.1968,0.3801
9205,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2918.65,0.6009,0.2572,0.2825
9206,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,14257.59,0.6237,0.225,0.2945
9207,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,12622.95,0.6102,0.2541,0.2426
9208,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2614.78,0.5045,0.2109,0.2592
9209,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,7547.75,1.023,0.1799,0.5055
9210,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2524.73,0.0804,0.1891,0.1738
9211,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,41393.41,1.0029,0.2132,0.4424
9212,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,7492.19,0.4479,0.2377,0.385
9213,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1720.82,0.6948,0.2102,0.4074
9214,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1474.34,0.7468,0.209,0.3034
9215,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,898.82,0.529,0.231,0.3765
9216,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,17667.06,0.7816,0.2775,0.4839
9217,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,14016.58,0.2323,0.198,0.0
9218,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,439.95,0.021,0.3584,0.1519
9219,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,11194.12,0.5714,0.2714,0.3291
9220,2025-12,0.103954802259887,0.103954802259887,True,True,True,0,3468.13,0.6229,0.276,0.5183
9221,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,3063.75,0.1892,0.2379,0.0
